data,regiao,precipitacao_mm,temperatura_media_c,temperatura_max_c
2016-03-12,Barreiras-BA (Graos),2.65,25.36,28.84
2016-03-13,Barreiras-BA (Graos),6.05,24.35,27.37
2016-03-14,Barreiras-BA (Graos),0.04,25.61,30.97
2016-03-15,Barreiras-BA (Graos),0.89,24.76,29.98
2016-03-16,Barreiras-BA (Graos),0.54,25.46,31.04
2016-03-17,Barreiras-BA (Graos),0.09,25.71,31.45
2016-03-18,Barreiras-BA (Graos),0.01,26.17,32.26
2016-03-19,Barreiras-BA (Graos),0.01,27.27,33.4
2016-03-20,Barreiras-BA (Graos),0.08,27.98,34.69
2016-03-21,Barreiras-BA (Graos),2.17,26.38,31.87
2016-03-22,Barreiras-BA (Graos),0.09,27.22,33.36
2016-03-23,Barreiras-BA (Graos),0.01,27.75,34.02
2016-03-24,Barreiras-BA (Graos),2.6,27.17,33.33
2016-03-25,Barreiras-BA (Graos),2.18,27.4,32.34
2016-03-26,Barreiras-BA (Graos),0.02,27.57,32.21
2016-03-27,Barreiras-BA (Graos),0.0,28.76,34.37
2016-03-28,Barreiras-BA (Graos),0.0,29.02,35.41
2016-03-29,Barreiras-BA (Graos),0.0,28.87,35.16
2016-03-30,Barreiras-BA (Graos),0.0,26.41,30.39
2016-03-31,Barreiras-BA (Graos),0.0,27.81,33.33
2016-04-01,Barreiras-BA (Graos),0.0,27.26,32.94
2016-04-02,Barreiras-BA (Graos),0.0,27.05,31.65
2016-04-03,Barreiras-BA (Graos),0.0,27.37,32.24
2016-04-04,Barreiras-BA (Graos),0.0,28.2,34.37
2016-04-05,Barreiras-BA (Graos),0.0,28.66,35.44
2016-04-06,Barreiras-BA (Graos),0.0,28.9,34.89
2016-04-07,Barreiras-BA (Graos),0.0,28.83,34.76
2016-04-08,Barreiras-BA (Graos),0.01,27.23,31.96
2016-04-09,Barreiras-BA (Graos),0.66,29.02,35.03
2016-04-10,Barreiras-BA (Graos),6.25,27.52,33.24
2016-04-11,Barreiras-BA (Graos),0.21,28.64,34.62
2016-04-12,Barreiras-BA (Graos),0.0,28.14,35.15
2016-04-13,Barreiras-BA (Graos),0.0,27.31,33.98
2016-04-14,Barreiras-BA (Graos),0.0,26.67,34.8
2016-04-15,Barreiras-BA (Graos),0.0,26.91,35.37
2016-04-16,Barreiras-BA (Graos),0.0,26.38,33.51
2016-04-17,Barreiras-BA (Graos),0.0,25.43,31.56
2016-04-18,Barreiras-BA (Graos),0.0,26.9,34.6
2016-04-19,Barreiras-BA (Graos),0.0,26.35,33.11
2016-04-20,Barreiras-BA (Graos),0.01,26.27,33.76
2016-04-21,Barreiras-BA (Graos),0.0,26.85,34.25
2016-04-22,Barreiras-BA (Graos),0.0,27.25,35.09
2016-04-23,Barreiras-BA (Graos),0.0,27.55,34.46
2016-04-24,Barreiras-BA (Graos),0.0,28.14,34.57
2016-04-25,Barreiras-BA (Graos),0.0,29.38,35.53
2016-04-26,Barreiras-BA (Graos),0.0,29.42,35.55
2016-04-27,Barreiras-BA (Graos),0.0,29.92,36.12
2016-04-28,Barreiras-BA (Graos),0.0,29.82,35.94
2016-04-29,Barreiras-BA (Graos),0.02,27.89,32.23
2016-04-30,Barreiras-BA (Graos),0.02,27.9,33.56
2016-05-01,Barreiras-BA (Graos),0.0,29.11,36.05
2016-05-02,Barreiras-BA (Graos),0.54,29.05,35.1
2016-05-03,Barreiras-BA (Graos),0.29,27.63,34.44
2016-05-04,Barreiras-BA (Graos),0.0,27.99,34.37
2016-05-05,Barreiras-BA (Graos),0.0,27.61,34.13
2016-05-06,Barreiras-BA (Graos),0.0,27.32,34.28
2016-05-07,Barreiras-BA (Graos),0.0,27.2,34.91
2016-05-08,Barreiras-BA (Graos),0.0,26.89,33.84
2016-05-09,Barreiras-BA (Graos),0.0,27.38,35.07
2016-05-10,Barreiras-BA (Graos),0.0,26.89,35.54
2016-05-11,Barreiras-BA (Graos),0.0,27.71,36.06
2016-05-12,Barreiras-BA (Graos),0.0,28.23,36.61
2016-05-13,Barreiras-BA (Graos),0.0,28.27,37.15
2016-05-14,Barreiras-BA (Graos),0.0,28.59,34.64
2016-05-15,Barreiras-BA (Graos),0.0,27.41,32.68
2016-05-16,Barreiras-BA (Graos),0.0,26.51,32.18
2016-05-17,Barreiras-BA (Graos),0.0,27.57,34.79
2016-05-18,Barreiras-BA (Graos),0.0,27.6,33.46
2016-05-19,Barreiras-BA (Graos),0.0,27.21,33.11
2016-05-20,Barreiras-BA (Graos),0.0,27.37,34.66
2016-05-21,Barreiras-BA (Graos),0.0,25.98,33.68
2016-05-22,Barreiras-BA (Graos),0.0,26.45,34.55
2016-05-23,Barreiras-BA (Graos),0.0,27.21,35.04
2016-05-24,Barreiras-BA (Graos),0.0,27.82,35.62
2016-05-25,Barreiras-BA (Graos),0.0,26.7,33.99
2016-05-26,Barreiras-BA (Graos),0.0,26.46,32.29
2016-05-27,Barreiras-BA (Graos),0.0,25.66,33.27
2016-05-28,Barreiras-BA (Graos),0.0,25.79,33.58
2016-05-29,Barreiras-BA (Graos),0.0,25.06,30.46
2016-05-30,Barreiras-BA (Graos),0.0,26.39,32.8
2016-05-31,Barreiras-BA (Graos),0.0,26.72,35.17
2016-06-01,Barreiras-BA (Graos),0.0,27.12,34.93
2016-06-02,Barreiras-BA (Graos),0.0,27.09,34.15
2016-06-03,Barreiras-BA (Graos),0.0,28.04,35.28
2016-06-04,Barreiras-BA (Graos),0.0,28.4,35.82
2016-06-05,Barreiras-BA (Graos),0.0,28.92,36.15
2016-06-06,Barreiras-BA (Graos),0.0,29.57,35.83
2016-06-07,Barreiras-BA (Graos),0.01,30.0,36.23
2016-06-08,Barreiras-BA (Graos),0.02,30.06,35.8
2016-06-09,Barreiras-BA (Graos),0.06,29.31,35.97
2016-06-10,Barreiras-BA (Graos),0.09,27.42,33.11
2016-06-11,Barreiras-BA (Graos),0.01,27.47,33.66
2016-06-12,Barreiras-BA (Graos),0.0,27.77,34.01
2016-06-13,Barreiras-BA (Graos),0.8,27.28,33.39
2016-06-14,Barreiras-BA (Graos),0.03,25.48,31.65
2016-06-15,Barreiras-BA (Graos),0.0,24.74,31.71
2016-06-16,Barreiras-BA (Graos),0.0,24.63,32.42
2016-06-17,Barreiras-BA (Graos),0.0,24.89,32.68
2016-06-18,Barreiras-BA (Graos),0.0,25.62,32.82
2016-06-19,Barreiras-BA (Graos),0.0,25.94,32.87
2016-06-20,Barreiras-BA (Graos),0.0,25.66,32.57
2016-06-21,Barreiras-BA (Graos),0.0,24.57,32.56
2016-06-22,Barreiras-BA (Graos),0.0,23.18,31.31
2016-06-23,Barreiras-BA (Graos),0.0,24.12,32.61
2016-06-24,Barreiras-BA (Graos),0.0,24.87,32.26
2016-06-25,Barreiras-BA (Graos),0.0,24.06,30.88
2016-06-26,Barreiras-BA (Graos),0.0,23.75,31.03
2016-06-27,Barreiras-BA (Graos),0.0,22.65,30.2
2016-06-28,Barreiras-BA (Graos),0.0,22.3,30.51
2016-06-29,Barreiras-BA (Graos),0.0,22.73,30.13
2016-06-30,Barreiras-BA (Graos),0.0,23.74,31.63
2016-07-01,Barreiras-BA (Graos),0.0,23.26,30.99
2016-07-02,Barreiras-BA (Graos),0.0,23.18,30.63
2016-07-03,Barreiras-BA (Graos),0.0,23.31,30.98
2016-07-04,Barreiras-BA (Graos),0.0,24.32,31.62
2016-07-05,Barreiras-BA (Graos),0.0,24.43,30.98
2016-07-06,Barreiras-BA (Graos),0.0,23.83,31.52
2016-07-07,Barreiras-BA (Graos),0.0,24.62,33.2
2016-07-08,Barreiras-BA (Graos),0.0,25.29,34.03
2016-07-09,Barreiras-BA (Graos),0.0,25.54,33.31
2016-07-10,Barreiras-BA (Graos),0.0,24.66,32.12
2016-07-11,Barreiras-BA (Graos),0.0,24.66,32.6
2016-07-12,Barreiras-BA (Graos),0.0,24.66,32.39
2016-07-13,Barreiras-BA (Graos),0.0,24.89,33.43
2016-07-14,Barreiras-BA (Graos),0.0,24.94,33.67
2016-07-15,Barreiras-BA (Graos),0.0,24.13,33.17
2016-07-16,Barreiras-BA (Graos),0.0,24.85,32.87
2016-07-17,Barreiras-BA (Graos),0.0,27.27,34.56
2016-07-18,Barreiras-BA (Graos),0.0,26.7,35.3
2016-07-19,Barreiras-BA (Graos),0.0,25.57,34.33
2016-07-20,Barreiras-BA (Graos),0.0,25.85,33.46
2016-07-21,Barreiras-BA (Graos),0.0,25.89,33.99
2016-07-22,Barreiras-BA (Graos),0.0,26.57,33.53
2016-07-23,Barreiras-BA (Graos),0.0,26.44,32.17
2016-07-24,Barreiras-BA (Graos),0.0,24.89,31.17
2016-07-25,Barreiras-BA (Graos),0.0,24.82,32.16
2016-07-26,Barreiras-BA (Graos),0.0,24.07,31.65
2016-07-27,Barreiras-BA (Graos),0.0,23.32,32.13
2016-07-28,Barreiras-BA (Graos),0.0,23.05,32.08
2016-07-29,Barreiras-BA (Graos),0.0,23.27,31.76
2016-07-30,Barreiras-BA (Graos),0.0,22.52,30.93
2016-07-31,Barreiras-BA (Graos),0.0,23.04,31.09
2016-08-01,Barreiras-BA (Graos),0.0,23.23,31.77
2016-08-02,Barreiras-BA (Graos),0.0,24.37,32.86
2016-08-03,Barreiras-BA (Graos),0.0,24.87,33.1
2016-08-04,Barreiras-BA (Graos),0.0,24.8,32.41
2016-08-05,Barreiras-BA (Graos),0.0,24.27,32.43
2016-08-06,Barreiras-BA (Graos),0.0,24.56,32.51
2016-08-07,Barreiras-BA (Graos),0.0,24.99,33.46
2016-08-08,Barreiras-BA (Graos),0.0,25.57,34.03
2016-08-09,Barreiras-BA (Graos),0.0,25.96,33.99
2016-08-10,Barreiras-BA (Graos),0.0,26.6,34.54
2016-08-11,Barreiras-BA (Graos),0.0,27.9,36.09
2016-08-12,Barreiras-BA (Graos),0.0,27.97,35.99
2016-08-13,Barreiras-BA (Graos),0.0,27.65,34.8
2016-08-14,Barreiras-BA (Graos),0.26,27.73,34.71
2016-08-15,Barreiras-BA (Graos),0.0,28.35,35.47
2016-08-16,Barreiras-BA (Graos),0.0,29.02,35.51
2016-08-17,Barreiras-BA (Graos),0.0,29.25,36.16
2016-08-18,Barreiras-BA (Graos),0.0,29.85,37.12
2016-08-19,Barreiras-BA (Graos),0.0,28.65,36.61
2016-08-20,Barreiras-BA (Graos),0.0,26.98,35.36
2016-08-21,Barreiras-BA (Graos),0.0,27.58,35.71
2016-08-22,Barreiras-BA (Graos),0.0,28.97,37.14
2016-08-23,Barreiras-BA (Graos),0.0,28.5,35.84
2016-08-24,Barreiras-BA (Graos),0.0,27.92,34.21
2016-08-25,Barreiras-BA (Graos),0.0,26.36,33.16
2016-08-26,Barreiras-BA (Graos),0.0,25.51,32.71
2016-08-27,Barreiras-BA (Graos),0.0,26.06,33.2
2016-08-28,Barreiras-BA (Graos),0.04,24.85,31.22
2016-08-29,Barreiras-BA (Graos),0.0,25.02,33.9
2016-08-30,Barreiras-BA (Graos),0.0,26.25,34.98
2016-08-31,Barreiras-BA (Graos),0.0,27.27,34.93
2016-09-01,Barreiras-BA (Graos),0.0,28.59,36.0
2016-09-02,Barreiras-BA (Graos),0.0,27.01,35.11
2016-09-03,Barreiras-BA (Graos),0.0,25.68,33.65
2016-09-04,Barreiras-BA (Graos),0.0,25.67,33.71
2016-09-05,Barreiras-BA (Graos),0.0,26.41,34.17
2016-09-06,Barreiras-BA (Graos),0.0,27.28,34.26
2016-09-07,Barreiras-BA (Graos),0.0,28.44,35.35
2016-09-08,Barreiras-BA (Graos),0.0,28.06,36.86
2016-09-09,Barreiras-BA (Graos),0.0,27.37,36.04
2016-09-10,Barreiras-BA (Graos),0.0,25.97,34.36
2016-09-11,Barreiras-BA (Graos),0.0,25.46,34.48
2016-09-12,Barreiras-BA (Graos),0.0,26.67,34.7
2016-09-13,Barreiras-BA (Graos),0.0,28.07,34.56
2016-09-14,Barreiras-BA (Graos),0.0,28.61,36.29
2016-09-15,Barreiras-BA (Graos),0.0,28.32,36.91
2016-09-16,Barreiras-BA (Graos),0.0,29.96,38.13
2016-09-17,Barreiras-BA (Graos),0.0,29.89,37.72
2016-09-18,Barreiras-BA (Graos),0.0,29.12,37.01
2016-09-19,Barreiras-BA (Graos),0.0,28.56,37.32
2016-09-20,Barreiras-BA (Graos),0.0,29.05,38.16
2016-09-21,Barreiras-BA (Graos),0.0,30.24,38.82
2016-09-22,Barreiras-BA (Graos),0.03,30.36,36.87
2016-09-23,Barreiras-BA (Graos),0.67,26.33,30.31
2016-09-24,Barreiras-BA (Graos),0.15,28.41,35.38
2016-09-25,Barreiras-BA (Graos),4.1,28.53,34.44
2016-09-26,Barreiras-BA (Graos),8.61,23.92,26.25
2016-09-27,Barreiras-BA (Graos),0.4,25.4,31.48
2016-09-28,Barreiras-BA (Graos),1.95,25.7,31.6
2016-09-29,Barreiras-BA (Graos),0.01,27.41,34.14
2016-09-30,Barreiras-BA (Graos),0.02,27.78,34.86
2016-10-01,Barreiras-BA (Graos),0.0,27.45,34.28
2016-10-02,Barreiras-BA (Graos),0.0,27.93,34.38
2016-10-03,Barreiras-BA (Graos),0.0,28.65,36.55
2016-10-04,Barreiras-BA (Graos),0.5,29.66,36.44
2016-10-05,Barreiras-BA (Graos),3.66,25.93,29.72
2016-10-06,Barreiras-BA (Graos),0.75,27.61,34.64
2016-10-07,Barreiras-BA (Graos),2.21,27.03,32.7
2016-10-08,Barreiras-BA (Graos),50.84,26.04,30.73
2016-10-09,Barreiras-BA (Graos),22.14,25.7,30.75
2016-10-10,Barreiras-BA (Graos),0.7,26.19,32.14
2016-10-11,Barreiras-BA (Graos),0.0,25.24,31.32
2016-10-12,Barreiras-BA (Graos),0.0,25.03,31.02
2016-10-13,Barreiras-BA (Graos),0.0,25.33,32.38
2016-10-14,Barreiras-BA (Graos),0.0,25.7,32.97
2016-10-15,Barreiras-BA (Graos),0.0,25.49,33.62
2016-10-16,Barreiras-BA (Graos),0.0,25.14,33.75
2016-10-17,Barreiras-BA (Graos),0.0,26.52,34.27
2016-10-18,Barreiras-BA (Graos),0.0,28.32,35.38
2016-10-19,Barreiras-BA (Graos),0.0,29.57,36.02
2016-10-20,Barreiras-BA (Graos),1.06,28.07,33.99
2016-10-21,Barreiras-BA (Graos),2.29,27.85,34.39
2016-10-22,Barreiras-BA (Graos),0.06,28.88,35.53
2016-10-23,Barreiras-BA (Graos),0.07,29.27,35.47
2016-10-24,Barreiras-BA (Graos),0.0,29.49,35.99
2016-10-25,Barreiras-BA (Graos),0.0,29.81,36.12
2016-10-26,Barreiras-BA (Graos),0.0,30.75,37.45
2016-10-27,Barreiras-BA (Graos),0.0,31.03,38.04
2016-10-28,Barreiras-BA (Graos),0.17,31.54,38.22
2016-10-29,Barreiras-BA (Graos),0.53,31.81,38.76
2016-10-30,Barreiras-BA (Graos),0.38,28.92,35.79
2016-10-31,Barreiras-BA (Graos),0.0,28.99,36.08
2016-11-01,Barreiras-BA (Graos),0.0,29.5,35.99
2016-11-02,Barreiras-BA (Graos),0.0,30.58,38.03
2016-11-03,Barreiras-BA (Graos),0.0,29.36,37.8
2016-11-04,Barreiras-BA (Graos),0.0,29.11,37.92
2016-11-05,Barreiras-BA (Graos),0.0,30.42,37.35
2016-11-06,Barreiras-BA (Graos),0.0,29.37,36.38
2016-11-07,Barreiras-BA (Graos),0.0,28.96,35.88
2016-11-08,Barreiras-BA (Graos),0.23,29.22,35.12
2016-11-09,Barreiras-BA (Graos),0.48,29.61,36.54
2016-11-10,Barreiras-BA (Graos),0.48,25.95,30.35
2016-11-11,Barreiras-BA (Graos),0.27,29.26,36.3
2016-11-12,Barreiras-BA (Graos),16.95,24.68,28.18
2016-11-13,Barreiras-BA (Graos),22.77,23.68,26.78
2016-11-14,Barreiras-BA (Graos),5.86,24.53,28.54
2016-11-15,Barreiras-BA (Graos),0.97,24.99,29.84
2016-11-16,Barreiras-BA (Graos),8.08,24.48,28.03
2016-11-17,Barreiras-BA (Graos),1.18,24.29,27.85
2016-11-18,Barreiras-BA (Graos),21.71,25.43,30.6
2016-11-19,Barreiras-BA (Graos),6.22,24.98,29.26
2016-11-20,Barreiras-BA (Graos),19.19,23.42,26.04
2016-11-21,Barreiras-BA (Graos),12.24,23.26,28.36
2016-11-22,Barreiras-BA (Graos),0.4,24.85,30.71
2016-11-23,Barreiras-BA (Graos),0.0,26.86,31.78
2016-11-24,Barreiras-BA (Graos),0.03,27.64,32.14
2016-11-25,Barreiras-BA (Graos),0.02,27.0,31.87
2016-11-26,Barreiras-BA (Graos),0.0,25.9,32.96
2016-11-27,Barreiras-BA (Graos),0.0,25.24,32.8
2016-11-28,Barreiras-BA (Graos),0.0,26.29,33.72
2016-11-29,Barreiras-BA (Graos),0.04,27.68,34.81
2016-11-30,Barreiras-BA (Graos),0.14,28.69,35.84
2016-12-01,Barreiras-BA (Graos),2.68,28.19,34.67
2016-12-02,Barreiras-BA (Graos),0.62,27.73,34.65
2016-12-03,Barreiras-BA (Graos),0.21,28.58,34.76
2016-12-04,Barreiras-BA (Graos),0.82,28.75,34.53
2016-12-05,Barreiras-BA (Graos),3.48,27.41,32.37
2016-12-06,Barreiras-BA (Graos),17.77,26.25,30.88
2016-12-07,Barreiras-BA (Graos),16.44,26.08,30.22
2016-12-08,Barreiras-BA (Graos),3.98,25.92,29.78
2016-12-09,Barreiras-BA (Graos),0.26,26.1,29.89
2016-12-10,Barreiras-BA (Graos),1.56,27.06,31.47
2016-12-11,Barreiras-BA (Graos),1.57,24.76,27.06
2016-12-12,Barreiras-BA (Graos),8.09,24.27,27.16
2016-12-13,Barreiras-BA (Graos),17.45,24.08,28.18
2016-12-14,Barreiras-BA (Graos),14.52,24.44,29.36
2016-12-15,Barreiras-BA (Graos),2.49,24.32,28.93
2016-12-16,Barreiras-BA (Graos),0.22,24.92,29.6
2016-12-17,Barreiras-BA (Graos),0.02,24.49,30.02
2016-12-18,Barreiras-BA (Graos),0.0,23.51,28.32
2016-12-19,Barreiras-BA (Graos),0.09,23.49,27.48
2016-12-20,Barreiras-BA (Graos),0.03,24.27,27.96
2016-12-21,Barreiras-BA (Graos),0.0,25.92,32.13
2016-12-22,Barreiras-BA (Graos),0.0,26.43,33.0
2016-12-23,Barreiras-BA (Graos),0.0,26.63,34.25
2016-12-24,Barreiras-BA (Graos),0.0,28.19,35.07
2016-12-25,Barreiras-BA (Graos),0.0,28.56,34.66
2016-12-26,Barreiras-BA (Graos),0.0,28.47,35.76
2016-12-27,Barreiras-BA (Graos),0.07,28.01,34.54
2016-12-28,Barreiras-BA (Graos),0.0,28.3,35.41
2016-12-29,Barreiras-BA (Graos),0.0,28.21,36.13
2016-12-30,Barreiras-BA (Graos),0.0,26.74,32.82
2016-12-31,Barreiras-BA (Graos),0.0,27.27,34.26
2017-01-01,Barreiras-BA (Graos),0.0,29.15,35.97
2017-01-02,Barreiras-BA (Graos),0.05,29.91,35.93
2017-01-03,Barreiras-BA (Graos),0.12,29.93,35.65
2017-01-04,Barreiras-BA (Graos),0.21,28.6,33.99
2017-01-05,Barreiras-BA (Graos),0.0,30.27,37.89
2017-01-06,Barreiras-BA (Graos),0.0,30.36,37.07
2017-01-07,Barreiras-BA (Graos),0.0,30.21,37.77
2017-01-08,Barreiras-BA (Graos),0.0,29.62,37.55
2017-01-09,Barreiras-BA (Graos),0.0,30.51,36.49
2017-01-10,Barreiras-BA (Graos),3.35,30.16,36.73
2017-01-11,Barreiras-BA (Graos),7.37,26.59,31.4
2017-01-12,Barreiras-BA (Graos),2.62,26.03,31.13
2017-01-13,Barreiras-BA (Graos),3.16,27.94,34.14
2017-01-14,Barreiras-BA (Graos),9.41,24.53,26.91
2017-01-15,Barreiras-BA (Graos),0.03,25.89,31.06
2017-01-16,Barreiras-BA (Graos),0.14,26.66,31.49
2017-01-17,Barreiras-BA (Graos),0.09,27.02,32.11
2017-01-18,Barreiras-BA (Graos),0.41,27.23,34.12
2017-01-19,Barreiras-BA (Graos),0.95,27.83,35.3
2017-01-20,Barreiras-BA (Graos),3.21,27.0,32.69
2017-01-21,Barreiras-BA (Graos),0.25,29.01,35.45
2017-01-22,Barreiras-BA (Graos),3.85,28.9,34.95
2017-01-23,Barreiras-BA (Graos),4.12,26.9,32.55
2017-01-24,Barreiras-BA (Graos),5.34,26.07,31.37
2017-01-25,Barreiras-BA (Graos),1.05,23.68,25.57
2017-01-26,Barreiras-BA (Graos),1.48,25.56,32.09
2017-01-27,Barreiras-BA (Graos),2.92,26.78,32.94
2017-01-28,Barreiras-BA (Graos),0.05,27.06,33.35
2017-01-29,Barreiras-BA (Graos),0.0,28.25,36.19
2017-01-30,Barreiras-BA (Graos),0.0,28.57,34.74
2017-01-31,Barreiras-BA (Graos),0.03,28.95,35.25
2017-02-01,Barreiras-BA (Graos),0.8,28.49,33.79
2017-02-02,Barreiras-BA (Graos),4.83,26.06,30.98
2017-02-03,Barreiras-BA (Graos),5.0,25.29,29.91
2017-02-04,Barreiras-BA (Graos),19.11,25.97,32.63
2017-02-05,Barreiras-BA (Graos),13.9,24.12,26.22
2017-02-06,Barreiras-BA (Graos),11.21,25.75,30.05
2017-02-07,Barreiras-BA (Graos),8.37,25.85,29.83
2017-02-08,Barreiras-BA (Graos),4.8,24.99,29.87
2017-02-09,Barreiras-BA (Graos),28.11,24.03,26.73
2017-02-10,Barreiras-BA (Graos),45.66,23.28,27.29
2017-02-11,Barreiras-BA (Graos),27.47,22.51,24.77
2017-02-12,Barreiras-BA (Graos),14.71,23.44,27.72
2017-02-13,Barreiras-BA (Graos),6.62,22.13,24.7
2017-02-14,Barreiras-BA (Graos),2.72,22.65,26.84
2017-02-15,Barreiras-BA (Graos),0.03,22.29,25.73
2017-02-16,Barreiras-BA (Graos),0.0,22.72,26.97
2017-02-17,Barreiras-BA (Graos),0.0,24.45,29.39
2017-02-18,Barreiras-BA (Graos),1.45,21.79,23.53
2017-02-19,Barreiras-BA (Graos),1.32,21.7,25.16
2017-02-20,Barreiras-BA (Graos),0.16,24.13,29.25
2017-02-21,Barreiras-BA (Graos),2.6,24.4,28.66
2017-02-22,Barreiras-BA (Graos),3.85,22.92,26.62
2017-02-23,Barreiras-BA (Graos),1.16,23.42,27.57
2017-02-24,Barreiras-BA (Graos),0.54,23.85,28.04
2017-02-25,Barreiras-BA (Graos),13.27,24.62,29.4
2017-02-26,Barreiras-BA (Graos),8.56,24.47,28.32
2017-02-27,Barreiras-BA (Graos),0.4,24.96,29.22
2017-02-28,Barreiras-BA (Graos),0.39,25.06,30.22
2017-03-01,Barreiras-BA (Graos),4.82,24.08,29.06
2017-03-02,Barreiras-BA (Graos),2.06,24.25,29.27
2017-03-03,Barreiras-BA (Graos),0.45,25.25,29.96
2017-03-04,Barreiras-BA (Graos),0.0,25.0,30.91
2017-03-05,Barreiras-BA (Graos),0.0,26.03,32.13
2017-03-06,Barreiras-BA (Graos),0.05,26.17,32.74
2017-03-07,Barreiras-BA (Graos),0.27,27.01,33.37
2017-03-08,Barreiras-BA (Graos),0.0,26.82,33.17
2017-03-09,Barreiras-BA (Graos),0.0,26.92,33.54
2017-03-10,Barreiras-BA (Graos),0.0,27.39,34.04
2017-03-11,Barreiras-BA (Graos),1.2,26.51,32.83
2017-03-12,Barreiras-BA (Graos),0.53,27.49,32.93
2017-03-13,Barreiras-BA (Graos),0.35,25.57,30.18
2017-03-14,Barreiras-BA (Graos),1.16,25.97,31.55
2017-03-15,Barreiras-BA (Graos),33.28,23.86,27.85
2017-03-16,Barreiras-BA (Graos),1.22,24.52,29.09
2017-03-17,Barreiras-BA (Graos),1.72,25.2,30.19
2017-03-18,Barreiras-BA (Graos),21.68,24.1,28.72
2017-03-19,Barreiras-BA (Graos),1.64,24.15,28.07
2017-03-20,Barreiras-BA (Graos),0.28,25.57,29.82
2017-03-21,Barreiras-BA (Graos),5.33,25.0,28.86
2017-03-22,Barreiras-BA (Graos),11.87,23.95,27.35
2017-03-23,Barreiras-BA (Graos),7.93,24.04,28.36
2017-03-24,Barreiras-BA (Graos),0.02,25.02,30.19
2017-03-25,Barreiras-BA (Graos),3.27,24.77,29.42
2017-03-26,Barreiras-BA (Graos),2.97,25.09,29.74
2017-03-27,Barreiras-BA (Graos),2.56,25.69,30.57
2017-03-28,Barreiras-BA (Graos),1.99,25.45,30.54
2017-03-29,Barreiras-BA (Graos),1.62,25.41,30.57
2017-03-30,Barreiras-BA (Graos),13.3,25.58,30.31
2017-03-31,Barreiras-BA (Graos),3.61,23.69,27.47
2017-04-01,Barreiras-BA (Graos),17.6,24.51,28.67
2017-04-02,Barreiras-BA (Graos),9.99,22.34,24.0
2017-04-03,Barreiras-BA (Graos),6.23,23.8,28.35
2017-04-04,Barreiras-BA (Graos),3.98,23.59,28.74
2017-04-05,Barreiras-BA (Graos),0.34,24.71,29.57
2017-04-06,Barreiras-BA (Graos),0.0,24.87,29.71
2017-04-07,Barreiras-BA (Graos),0.02,24.55,29.53
2017-04-08,Barreiras-BA (Graos),0.0,23.79,30.73
2017-04-09,Barreiras-BA (Graos),0.0,24.43,30.7
2017-04-10,Barreiras-BA (Graos),0.0,25.58,30.96
2017-04-11,Barreiras-BA (Graos),0.0,25.48,31.96
2017-04-12,Barreiras-BA (Graos),0.0,27.34,33.2
2017-04-13,Barreiras-BA (Graos),0.04,27.02,32.56
2017-04-14,Barreiras-BA (Graos),0.0,26.63,32.54
2017-04-15,Barreiras-BA (Graos),0.0,25.91,31.16
2017-04-16,Barreiras-BA (Graos),0.0,26.92,32.78
2017-04-17,Barreiras-BA (Graos),0.02,27.45,33.94
2017-04-18,Barreiras-BA (Graos),0.0,28.61,35.38
2017-04-19,Barreiras-BA (Graos),0.03,27.67,34.43
2017-04-20,Barreiras-BA (Graos),0.0,27.01,34.16
2017-04-21,Barreiras-BA (Graos),0.0,25.6,31.62
2017-04-22,Barreiras-BA (Graos),0.02,28.18,34.83
2017-04-23,Barreiras-BA (Graos),1.22,27.89,33.64
2017-04-24,Barreiras-BA (Graos),0.75,27.31,33.75
2017-04-25,Barreiras-BA (Graos),0.01,27.85,33.87
2017-04-26,Barreiras-BA (Graos),0.0,28.35,34.89
2017-04-27,Barreiras-BA (Graos),0.0,28.85,35.42
2017-04-28,Barreiras-BA (Graos),0.25,27.36,34.37
2017-04-29,Barreiras-BA (Graos),0.05,27.36,35.96
2017-04-30,Barreiras-BA (Graos),0.0,26.6,34.11
2017-05-01,Barreiras-BA (Graos),0.0,27.43,34.51
2017-05-02,Barreiras-BA (Graos),0.0,27.14,33.58
2017-05-03,Barreiras-BA (Graos),0.0,27.17,33.73
2017-05-04,Barreiras-BA (Graos),0.0,27.41,34.59
2017-05-05,Barreiras-BA (Graos),0.0,27.09,34.39
2017-05-06,Barreiras-BA (Graos),0.08,25.73,30.57
2017-05-07,Barreiras-BA (Graos),0.0,28.09,35.76
2017-05-08,Barreiras-BA (Graos),0.06,27.75,32.65
2017-05-09,Barreiras-BA (Graos),0.05,27.73,33.39
2017-05-10,Barreiras-BA (Graos),0.06,27.81,33.93
2017-05-11,Barreiras-BA (Graos),0.0,27.51,33.59
2017-05-12,Barreiras-BA (Graos),0.0,27.26,33.73
2017-05-13,Barreiras-BA (Graos),0.0,26.89,34.11
2017-05-14,Barreiras-BA (Graos),0.0,28.51,35.82
2017-05-15,Barreiras-BA (Graos),0.0,29.45,36.73
2017-05-16,Barreiras-BA (Graos),0.0,29.42,37.09
2017-05-17,Barreiras-BA (Graos),0.0,29.61,36.69
2017-05-18,Barreiras-BA (Graos),2.5,27.89,33.24
2017-05-19,Barreiras-BA (Graos),0.09,27.22,33.05
2017-05-20,Barreiras-BA (Graos),0.02,27.96,33.98
2017-05-21,Barreiras-BA (Graos),0.0,28.15,34.75
